Filename,Regions,Missed,Regions,Cover,Functions,Missed,Functions,Executed,Lines,Missed,Lines,Cover,Branches,Missed,Branches,Cover
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_chacha20_poly1305.c,316,316,0.00%,9,9,0.00%,400,400,0.00%,160,160,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_des.c,76,76,0.00%,8,8,0.00%,130,130,0.00%,40,40,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_des3.c,208,208,0.00%,15,15,0.00%,218,218,0.00%,60,60,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_rc2.c,85,85,0.00%,8,8,0.00%,90,90,0.00%,42,42,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_seed.c,2,2,0.00%,1,1,0.00%,4,4,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_sm4.c,14,6,57.14%,7,3,57.14%,39,14,64.10%,4,2,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_xcbc_d.c,30,30,0.00%,3,3,0.00%,27,27,0.00%,4,4,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/encode.c,202,51,74.75%,16,5,68.75%,256,87,66.02%,120,57,52.50%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/evp_cnf.c,26,26,0.00%,2,2,0.00%,33,33,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/evp_enc.c,503,316,37.18%,25,12,52.00%,491,307,37.47%,260,185,28.85%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/evp_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/evp_key.c,113,113,0.00%,5,5,0.00%,109,109,0.00%,72,72,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/evp_lib.c,239,209,12.55%,68,51,25.00%,352,292,17.05%,118,113,4.24%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/evp_pbe.c,108,107,0.93%,9,8,11.11%,136,132,2.94%,54,54,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/evp_pkey.c,68,68,0.00%,11,11,0.00%,90,90,0.00%,26,26,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_md5.c,4,4,0.00%,4,4,0.00%,12,12,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_md5_sha1.c,58,58,0.00%,5,5,0.00%,61,61,0.00%,34,34,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_null.c,4,4,0.00%,4,4,0.00%,12,12,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_ripemd.c,4,4,0.00%,4,4,0.00%,12,12,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_sha1.c,56,44,21.43%,25,13,48.00%,102,66,35.29%,20,20,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_sha3.c,38,38,0.00%,8,8,0.00%,106,106,0.00%,18,18,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_sigver.c,177,86,51.41%,8,3,62.50%,168,87,48.21%,102,63,38.24%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/m_wp.c,4,4,0.00%,4,4,0.00%,12,12,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/names.c,65,62,4.62%,11,10,9.09%,97,89,8.25%,22,22,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/p5_crpt.c,80,80,0.00%,2,2,0.00%,83,83,0.00%,44,44,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/p5_crpt2.c,130,130,0.00%,4,4,0.00%,163,163,0.00%,64,64,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/p_lib.c,418,329,21.29%,51,36,29.41%,479,351,26.72%,212,182,14.15%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/p_sign.c,38,38,0.00%,1,1,0.00%,41,41,0.00%,18,18,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/p_verify.c,35,35,0.00%,1,1,0.00%,35,35,0.00%,16,16,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/pbe_scrypt.c,138,138,0.00%,4,4,0.00%,149,149,0.00%,56,56,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/pmeth_fn.c,346,301,13.01%,13,9,30.77%,211,186,11.85%,180,163,9.44%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/pmeth_gn.c,165,165,0.00%,13,13,0.00%,163,163,0.00%,90,90,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/pmeth_lib.c,339,253,25.37%,70,62,11.43%,474,376,20.68%,178,145,18.54%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ex_data.c,220,178,19.09%,14,9,35.71%,240,181,24.58%,118,101,14.41%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/getenv.c,2,2,0.00%,1,1,0.00%,8,8,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/hmac/hm_ameth.c,32,32,0.00%,6,6,0.00%,49,49,0.00%,20,20,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/hmac/hm_pmeth.c,98,98,0.00%,9,9,0.00%,117,117,0.00%,50,50,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/hmac/hmac.c,172,172,0.00%,14,14,0.00%,183,183,0.00%,108,108,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/init.c,280,138,50.71%,28,19,32.14%,293,148,49.49%,156,106,32.05%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/kdf/hkdf.c,215,215,0.00%,9,9,0.00%,188,188,0.00%,106,106,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/kdf/kdf_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/kdf/scrypt.c,160,160,0.00%,9,9,0.00%,144,144,0.00%,74,74,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/kdf/tls1_prf.c,198,198,0.00%,7,7,0.00%,174,174,0.00%,96,96,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/lhash/lhash.c,176,85,51.70%,17,11,35.29%,265,140,47.17%,76,44,42.11%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/md5/md5_dgst.c,5,5,0.00%,1,1,0.00%,8,8,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/mem.c,71,25,64.79%,9,2,77.78%,98,36,63.27%,50,28,44.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/mem_dbg.c,1,0,100.00%,1,0,100.00%,4,0,100.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/mem_sec.c,519,483,6.94%,23,16,30.43%,360,305,15.28%,232,221,4.74%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/cbc128.c,93,59,36.56%,2,0,100.00%,135,80,40.74%,60,45,25.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/ccm128.c,139,139,0.00%,10,10,0.00%,298,298,0.00%,96,96,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/cfb128.c,80,80,0.00%,4,4,0.00%,134,134,0.00%,54,54,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/ctr128.c,64,42,34.38%,5,2,60.00%,128,75,41.41%,44,33,25.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/gcm128.c,433,433,0.00%,12,12,0.00%,746,746,0.00%,234,234,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/ocb128.c,167,167,0.00%,16,16,0.00%,280,280,0.00%,82,82,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/ofb128.c,23,23,0.00%,1,1,0.00%,45,45,0.00%,16,16,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/wrap128.c,90,90,0.00%,5,5,0.00%,143,143,0.00%,64,64,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/modes/xts128.c,35,35,0.00%,1,1,0.00%,100,100,0.00%,24,24,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/o_str.c,126,88,30.16%,11,7,36.36%,158,103,34.81%,98,46,53.06%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/o_time.c,51,51,0.00%,6,6,0.00%,90,90,0.00%,30,30,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/objects/o_names.c,173,170,1.73%,16,15,6.25%,241,237,1.66%,88,87,1.14%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/objects/obj_dat.c,506,422,16.60%,27,15,44.44%,557,453,18.67%,280,247,11.79%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/objects/obj_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/objects/obj_lib.c,47,47,0.00%,2,2,0.00%,35,35,0.00%,20,20,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/objects/obj_xref.c,65,64,1.54%,8,7,12.50%,94,88,6.38%,36,36,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ocsp/ocsp_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ocsp/ocsp_ht.c,345,345,0.00%,14,14,0.00%,295,295,0.00%,168,168,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ocsp/v3_ocsp.c,120,120,0.00%,11,11,0.00%,116,116,0.00%,66,66,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pem/pem_all.c,30,23,23.33%,6,4,33.33%,57,43,24.56%,18,15,16.67%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pem/pem_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pem/pem_lib.c,639,384,39.91%,20,5,75.00%,637,354,44.43%,346,253,26.88%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pem/pem_oth.c,10,2,80.00%,1,0,100.00%,14,1,92.86%,4,2,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pem/pem_pk8.c,61,61,0.00%,6,6,0.00%,88,88,0.00%,32,32,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pem/pem_pkey.c,121,95,21.49%,6,5,16.67%,143,117,18.18%,62,55,11.29%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_add.c,95,95,0.00%,8,8,0.00%,113,113,0.00%,30,30,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_attr.c,48,48,0.00%,9,9,0.00%,59,59,0.00%,14,14,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_crpt.c,28,28,0.00%,2,2,0.00%,44,44,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_decr.c,79,79,0.00%,3,3,0.00%,89,89,0.00%,28,28,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_key.c,124,124,0.00%,3,3,0.00%,110,110,0.00%,60,60,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_kiss.c,163,163,0.00%,4,4,0.00%,171,171,0.00%,106,106,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_mutl.c,164,164,0.00%,8,8,0.00%,175,175,0.00%,84,84,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_p8d.c,2,2,0.00%,1,1,0.00%,8,8,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_p8e.c,31,31,0.00%,2,2,0.00%,42,42,0.00%,12,12,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_sbag.c,84,84,0.00%,16,16,0.00%,96,96,0.00%,30,30,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/p12_utl.c,136,136,0.00%,7,7,0.00%,137,137,0.00%,82,82,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs12/pk12err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs7/pk7_asn1.c,26,26,0.00%,3,3,0.00%,34,34,0.00%,20,20,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs7/pk7_attr.c,74,74,0.00%,6,6,0.00%,85,85,0.00%,32,32,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs7/pk7_doit.c,866,866,0.00%,24,24,0.00%,908,908,0.00%,418,418,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs7/pk7_lib.c,368,368,0.00%,20,20,0.00%,468,468,0.00%,220,220,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/pkcs7/pkcs7err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/poly1305/poly1305.c,31,31,0.00%,5,5,0.00%,64,64,0.00%,14,14,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/poly1305/poly1305_ameth.c,34,34,0.00%,6,6,0.00%,43,43,0.00%,18,18,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/poly1305/poly1305_pmeth.c,82,82,0.00%,9,9,0.00%,99,99,0.00%,40,40,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rand/drbg_ctr.c,255,255,0.00%,15,15,0.00%,323,323,0.00%,170,170,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rand/drbg_lib.c,494,491,0.61%,34,32,5.88%,597,591,1.01%,288,287,0.35%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rand/rand_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rand/rand_lib.c,383,342,10.70%,36,28,22.22%,450,385,14.44%,188,169,10.11%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rand/rand_unix.c,37,35,5.41%,8,6,25.00%,73,68,6.85%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rc2/rc2_cbc.c,77,77,0.00%,3,3,0.00%,148,148,0.00%,58,58,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rc2/rc2_ecb.c,8,8,0.00%,1,1,0.00%,16,16,0.00%,2,2,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rc2/rc2_skey.c,18,18,0.00%,1,1,0.00%,34,34,0.00%,14,14,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rc2/rc2cfb64.c,20,20,0.00%,1,1,0.00%,52,52,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rc2/rc2ofb64.c,15,15,0.00%,1,1,0.00%,40,40,0.00%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ripemd/rmd_dgst.c,841,841,0.00%,2,2,0.00%,233,233,0.00%,2,2,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_ameth.c,890,888,0.22%,38,36,5.26%,799,793,0.75%,442,442,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_asn1.c,35,25,28.57%,5,4,20.00%,38,32,15.79%,16,13,18.75%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_chk.c,174,174,0.00%,2,2,0.00%,184,184,0.00%,106,106,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_crpt.c,80,61,23.75%,11,8,27.27%,110,73,33.64%,38,31,18.42%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_gen.c,262,111,57.63%,3,0,100.00%,249,128,48.59%,162,94,41.98%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_lib.c,258,166,35.66%,34,28,17.65%,328,222,32.32%,152,119,21.71%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_mp.c,63,54,14.29%,5,4,20.00%,74,65,12.16%,30,26,13.33%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_none.c,17,17,0.00%,2,2,0.00%,21,21,0.00%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_oaep.c,147,31,78.91%,5,0,100.00%,182,35,80.77%,76,27,64.47%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_ossl.c,629,438,30.37%,14,5,64.29%,662,469,29.15%,372,288,22.58%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_pk1.c,123,66,46.34%,4,2,50.00%,148,84,43.24%,56,33,41.07%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_pmeth.c,736,736,0.00%,15,15,0.00%,629,629,0.00%,374,374,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_pss.c,188,188,0.00%,4,4,0.00%,172,172,0.00%,100,100,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_saos.c,55,55,0.00%,2,2,0.00%,62,62,0.00%,18,18,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_sign.c,153,153,0.00%,4,4,0.00%,151,151,0.00%,64,64,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_ssl.c,73,73,0.00%,2,2,0.00%,92,92,0.00%,32,32,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/rsa/rsa_x931.c,55,55,0.00%,3,3,0.00%,71,71,0.00%,34,34,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/seed/seed.c,216,216,0.00%,3,3,0.00%,100,100,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/seed/seed_cbc.c,4,4,0.00%,1,1,0.00%,8,8,0.00%,2,2,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/seed/seed_cfb.c,1,1,0.00%,1,1,0.00%,4,4,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/seed/seed_ecb.c,4,4,0.00%,1,1,0.00%,6,6,0.00%,2,2,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/seed/seed_ofb.c,1,1,0.00%,1,1,0.00%,4,4,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sha/sha1_one.c,6,2,66.67%,1,0,100.00%,12,2,83.33%,4,2,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sha/sha256.c,12,6,50.00%,6,2,66.67%,54,22,59.26%,4,4,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sha/sha512.c,107,68,36.45%,11,8,27.27%,218,134,38.53%,38,21,44.74%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sha/sha_local.h,6,0,100.00%,1,0,100.00%,9,0,100.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/siphash/siphash.c,131,131,0.00%,7,7,0.00%,134,134,0.00%,56,56,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/siphash/siphash_ameth.c,34,34,0.00%,6,6,0.00%,43,43,0.00%,18,18,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/siphash/siphash_pmeth.c,90,90,0.00%,9,9,0.00%,107,107,0.00%,46,46,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sm2/sm2_crypt.c,259,259,0.00%,5,5,0.00%,272,272,0.00%,124,124,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sm2/sm2_pmeth.c,179,114,36.31%,10,3,70.00%,191,106,44.50%,80,52,35.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sm2/sm2_sign.c,293,143,51.19%,8,3,62.50%,341,154,54.84%,152,87,42.76%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sm3/m_sm3.c,4,0,100.00%,4,0,100.00%,12,0,100.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sm3/sm3.c,1120,0,100.00%,2,0,100.00%,168,0,100.00%,2,0,100.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/sm4/sm4.c,60,0,100.00%,8,0,100.00%,97,0,100.00%,2,0,100.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/stack/stack.c,264,255,3.41%,28,25,10.71%,254,244,3.94%,146,143,2.05%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/store/loader_file.c,664,664,0.00%,33,33,0.00%,838,838,0.00%,396,396,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/store/store_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/store/store_init.c,13,12,7.69%,3,2,33.33%,14,11,21.43%,8,8,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/store/store_lib.c,359,359,0.00%,47,47,0.00%,439,439,0.00%,144,144,0.00%
